"id";"symbol";"timestamp";"tradingDay";"open";"high";"low";"close";"volume";"createdAt";"updatedAt"
22;"AAPL";"2018-05-31T00:00:00-04:00";"2018-05-31";186.5657;187.5722;185.4895;186.2169;27579086;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
23;"AAPL";"2018-06-01T00:00:00-04:00";"2018-06-01";187.333;189.5951;187.0938;189.5751;23524716;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
24;"AAPL";"2018-06-04T00:00:00-04:00";"2018-06-04";190.9603;192.744;190.6813;191.1596;26358218;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
25;"AAPL";"2018-06-05T00:00:00-04:00";"2018-06-05";192.3952;193.2622;191.6877;192.6344;21641534;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
26;"AAPL";"2018-06-06T00:00:00-04:00";"2018-06-06";192.9533;193.4017;191.2493;193.3021;21007016;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
27;"AAPL";"2018-06-07T00:00:00-04:00";"2018-06-07";193.4615;193.5213;191.6628;192.7839;21421966;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
28;"AAPL";"2018-06-08T00:00:00-04:00";"2018-06-08";190.5019;191.329;189.1068;191.03;26750288;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
29;"AAPL";"2018-06-11T00:00:00-04:00";"2018-06-11";190.6813;191.2991;189.5452;190.5617;18372610;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
30;"AAPL";"2018-06-12T00:00:00-04:00";"2018-06-12";190.7112;191.9369;190.4819;191.608;16970410;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
31;"AAPL";"2018-06-13T00:00:00-04:00";"2018-06-13";191.7475;192.2059;189.7744;190.0335;21714188;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
32;"AAPL";"2018-06-14T00:00:00-04:00";"2018-06-14";190.8806;190.9005;189.5552;190.1332;21685788;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
33;"AAPL";"2018-06-15T00:00:00-04:00";"2018-06-15";189.3659;189.4954;187.6021;188.18;61935556;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
34;"AAPL";"2018-06-18T00:00:00-04:00";"2018-06-18";187.2234;188.5587;186.5458;188.0804;18549628;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
35;"AAPL";"2018-06-19T00:00:00-04:00";"2018-06-19";184.493;185.6788;182.8089;185.041;33696164;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
36;"AAPL";"2018-06-20T00:00:00-04:00";"2018-06-20";185.6987;186.5458;185.0809;185.8482;20701048;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
37;"AAPL";"2018-06-21T00:00:00-04:00";"2018-06-21";186.5956;187.6917;184.2937;184.8118;25801974;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
38;"AAPL";"2018-06-22T00:00:00-04:00";"2018-06-22";185.4695;185.4994;184.0545;184.2737;27295794;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
39;"AAPL";"2018-06-25T00:00:00-04:00";"2018-06-25";182.759;184.2737;180.0984;181.5333;31774046;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
40;"AAPL";"2018-06-26T00:00:00-04:00";"2018-06-26";182.3505;185.8781;181.902;183.7854;24655368;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
41;"AAPL";"2018-06-27T00:00:00-04:00";"2018-06-27";184.5826;186.6255;183.3868;183.5164;25373978;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
42;"AAPL";"2018-06-28T00:00:00-04:00";"2018-06-28";183.4566;185.5592;183.1577;184.8517;17426102;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
43;"AAPL";"2018-06-29T00:00:00-04:00";"2018-06-29";185.6389;186.5358;182.2708;184.4631;22817344;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
44;"AAPL";"2018-07-02T00:00:00-04:00";"2018-07-02";183.1776;186.6454;182.779;186.5258;17793486;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
45;"AAPL";"2018-07-03T00:00:00-04:00";"2018-07-03";187.1337;187.2931;182.8985;183.2772;14003741;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
46;"AAPL";"2018-07-05T00:00:00-04:00";"2018-07-05";184.6125;185.7585;183.636;184.752;16662433;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
47;"AAPL";"2018-07-06T00:00:00-04:00";"2018-07-06";184.772;187.7715;184.5527;187.3131;17546522;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
48;"AAPL";"2018-07-09T00:00:00-04:00";"2018-07-09";188.8377;190.0136;188.6384;189.914;19825888;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
49;"AAPL";"2018-07-10T00:00:00-04:00";"2018-07-10";190.0435;190.6115;189.5153;189.6848;15995000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
50;"AAPL";"2018-07-11T00:00:00-04:00";"2018-07-11";187.8412;189.1167;186.9543;187.2234;18897444;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
51;"AAPL";"2018-07-12T00:00:00-04:00";"2018-07-12";188.8676;190.7411;188.6484;190.3624;18104372;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
52;"AAPL";"2018-07-13T00:00:00-04:00";"2018-07-13";190.4122;191.1695;190.2328;190.6613;12563608;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
53;"AAPL";"2018-07-16T00:00:00-04:00";"2018-07-16";190.8507;191.9767;189.7495;190.2428;15095858;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
54;"AAPL";"2018-07-17T00:00:00-04:00";"2018-07-17";189.0869;191.1994;188.5388;190.7809;15588981;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
55;"AAPL";"2018-07-18T00:00:00-04:00";"2018-07-18";191.1098;191.1297;189.2662;189.7346;16450793;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
56;"AAPL";"2018-07-19T00:00:00-04:00";"2018-07-19";189.0271;191.8771;189.0271;191.2094;20357848;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
57;"AAPL";"2018-07-20T00:00:00-04:00";"2018-07-20";191.1098;191.7575;189.5054;190.771;20778618;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
58;"AAPL";"2018-07-23T00:00:00-04:00";"2018-07-23";190.0136;191.2891;188.8975;190.9404;16045376;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
59;"AAPL";"2018-07-24T00:00:00-04:00";"2018-07-24";191.7774;192.9832;191.3788;192.3255;18763376;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
60;"AAPL";"2018-07-25T00:00:00-04:00";"2018-07-25";192.3853;194.169;191.7575;194.1391;16885412;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
61;"AAPL";"2018-07-26T00:00:00-04:00";"2018-07-26";193.9299;195.2752;192.9334;193.5313;19142802;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
62;"AAPL";"2018-07-27T00:00:00-04:00";"2018-07-27";194.3085;194.5078;189.4356;190.3125;24108154;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
63;"AAPL";"2018-07-30T00:00:00-04:00";"2018-07-30";191.2293;191.5283;188.4092;189.2463;21103252;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
64;"AAPL";"2018-07-31T00:00:00-04:00";"2018-07-31";189.6349;191.4685;188.6783;189.625;39511084;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
65;"AAPL";"2018-08-01T00:00:00-04:00";"2018-08-01";198.4341;201.0549;196.6204;200.7958;68173952;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
66;"AAPL";"2018-08-02T00:00:00-04:00";"2018-08-02";199.879;207.6517;199.6498;206.6652;62622860;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
67;"AAPL";"2018-08-03T00:00:00-04:00";"2018-08-03";206.3065;208.0105;204.7619;207.2631;33564604;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
68;"AAPL";"2018-08-06T00:00:00-04:00";"2018-08-06";207.2731;208.5187;206.3463;208.3393;25514470;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
69;"AAPL";"2018-08-07T00:00:00-04:00";"2018-08-07";208.5885;208.7678;206.0374;206.3862;25677038;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
70;"AAPL";"2018-08-08T00:00:00-04:00";"2018-08-08";205.3299;207.0837;203.8052;206.5257;22604400;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
71;"AAPL";"2018-08-09T00:00:00-04:00";"2018-08-09";206.5556;209.0468;206.4759;208.15;23574992;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
72;"AAPL";"2018-08-10T00:00:00-04:00";"2018-08-10";207.36;209.1;206.67;207.53;24611200;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
73;"AAPL";"2018-08-13T00:00:00-04:00";"2018-08-13";207.7;210.95;207.7;208.87;25890800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
74;"AAPL";"2018-08-14T00:00:00-04:00";"2018-08-14";210.15;210.56;208.26;209.75;20748000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
75;"AAPL";"2018-08-15T00:00:00-04:00";"2018-08-15";209.22;210.74;208.33;210.24;28807500;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
76;"AAPL";"2018-08-16T00:00:00-04:00";"2018-08-16";211.75;213.81;211.47;213.32;28500300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
77;"AAPL";"2018-08-17T00:00:00-04:00";"2018-08-17";213.44;217.95;213.16;217.58;35426900;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
78;"AAPL";"2018-08-20T00:00:00-04:00";"2018-08-20";218.1;219.18;215.11;215.46;30287600;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
79;"AAPL";"2018-08-21T00:00:00-04:00";"2018-08-21";216.8;217.19;214.025;215.04;26159700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
80;"AAPL";"2018-08-22T00:00:00-04:00";"2018-08-22";214.1;216.36;213.84;215.05;19018100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
81;"AAPL";"2018-08-23T00:00:00-04:00";"2018-08-23";214.65;217.05;214.6;215.49;18883200;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
82;"AAPL";"2018-08-24T00:00:00-04:00";"2018-08-24";216.6;216.9;215.11;216.16;18476300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
83;"AAPL";"2018-08-27T00:00:00-04:00";"2018-08-27";217.15;218.74;216.33;217.94;20525100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
84;"AAPL";"2018-08-28T00:00:00-04:00";"2018-08-28";219.01;220.54;218.92;219.7;22776700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
85;"AAPL";"2018-08-29T00:00:00-04:00";"2018-08-29";220.15;223.49;219.41;222.98;27254800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
86;"AAPL";"2018-08-30T00:00:00-04:00";"2018-08-30";223.25;228.26;222.4;225.03;48793800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
87;"AAPL";"2018-08-31T00:00:00-04:00";"2018-08-31";226.51;228.87;226.0;227.63;43340100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
88;"AAPL";"2018-09-04T00:00:00-04:00";"2018-09-04";228.41;229.18;226.63;228.36;27390100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
89;"AAPL";"2018-09-05T00:00:00-04:00";"2018-09-05";228.99;229.67;225.1;226.87;33332900;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
90;"AAPL";"2018-09-06T00:00:00-04:00";"2018-09-06";226.23;227.35;221.3;223.1;34289900;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
91;"AAPL";"2018-09-07T00:00:00-04:00";"2018-09-07";221.85;225.37;220.71;221.3;37619800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
92;"AAPL";"2018-09-10T00:00:00-04:00";"2018-09-10";220.95;221.85;216.47;218.33;39516400;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
93;"AAPL";"2018-09-11T00:00:00-04:00";"2018-09-11";218.01;224.3;216.56;223.85;35749000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
94;"AAPL";"2018-09-12T00:00:00-04:00";"2018-09-12";224.94;225.0;219.84;221.07;49278700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
95;"AAPL";"2018-09-13T00:00:00-04:00";"2018-09-13";223.52;228.35;222.57;226.41;41706300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
96;"AAPL";"2018-09-14T00:00:00-04:00";"2018-09-14";225.75;226.84;222.52;223.84;31999200;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
97;"AAPL";"2018-09-17T00:00:00-04:00";"2018-09-17";222.15;222.95;217.27;217.88;37195100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
98;"AAPL";"2018-09-18T00:00:00-04:00";"2018-09-18";217.79;221.85;217.12;218.24;31571700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
99;"AAPL";"2018-09-19T00:00:00-04:00";"2018-09-19";218.5;219.62;215.3;218.37;27123800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
100;"AAPL";"2018-09-20T00:00:00-04:00";"2018-09-20";220.24;222.28;219.15;220.03;26608700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
101;"AAPL";"2018-09-21T00:00:00-04:00";"2018-09-21";220.78;221.36;217.29;217.66;96246704;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
102;"AAPL";"2018-09-24T00:00:00-04:00";"2018-09-24";216.82;221.26;216.63;220.79;27693300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
103;"AAPL";"2018-09-25T00:00:00-04:00";"2018-09-25";219.75;222.82;219.7;222.19;24554300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
104;"AAPL";"2018-09-26T00:00:00-04:00";"2018-09-26";221.0;223.75;219.76;220.42;23984700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
105;"AAPL";"2018-09-27T00:00:00-04:00";"2018-09-27";223.82;226.44;223.54;224.95;30181200;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
106;"AAPL";"2018-09-28T00:00:00-04:00";"2018-09-28";224.79;225.84;224.02;225.74;22929300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
107;"AAPL";"2018-10-01T00:00:00-04:00";"2018-10-01";227.95;229.42;226.35;227.26;23600800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
108;"AAPL";"2018-10-02T00:00:00-04:00";"2018-10-02";227.25;230.0;226.63;229.28;24788100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
109;"AAPL";"2018-10-03T00:00:00-04:00";"2018-10-03";230.05;233.47;229.78;232.07;28654800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
110;"AAPL";"2018-10-04T00:00:00-04:00";"2018-10-04";230.78;232.35;226.73;227.99;32042000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
111;"AAPL";"2018-10-05T00:00:00-04:00";"2018-10-05";227.96;228.41;220.58;224.29;33580400;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
112;"AAPL";"2018-10-08T00:00:00-04:00";"2018-10-08";222.21;224.8;220.2;223.77;29663900;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
113;"AAPL";"2018-10-09T00:00:00-04:00";"2018-10-09";223.64;227.27;222.25;226.87;26891000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
114;"AAPL";"2018-10-10T00:00:00-04:00";"2018-10-10";225.46;226.35;216.05;216.36;41990500;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
115;"AAPL";"2018-10-11T00:00:00-04:00";"2018-10-11";214.52;219.5;212.32;214.45;53124300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
116;"AAPL";"2018-10-12T00:00:00-04:00";"2018-10-12";220.42;222.88;216.84;222.11;40337800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
117;"AAPL";"2018-10-15T00:00:00-04:00";"2018-10-15";221.16;221.83;217.27;217.36;30791000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
118;"AAPL";"2018-10-16T00:00:00-04:00";"2018-10-16";218.93;222.99;216.76;222.15;29183900;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
119;"AAPL";"2018-10-17T00:00:00-04:00";"2018-10-17";222.3;222.64;219.34;221.19;22885300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
120;"AAPL";"2018-10-18T00:00:00-04:00";"2018-10-18";217.86;219.74;213.0;216.02;32581300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
121;"AAPL";"2018-10-19T00:00:00-04:00";"2018-10-19";218.06;221.26;217.43;219.31;33078700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
122;"AAPL";"2018-10-22T00:00:00-04:00";"2018-10-22";219.79;223.36;218.94;220.65;28792000;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
123;"AAPL";"2018-10-23T00:00:00-04:00";"2018-10-23";215.83;223.25;214.7;222.73;38767800;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
124;"AAPL";"2018-10-24T00:00:00-04:00";"2018-10-24";222.6;224.23;214.54;215.09;40925100;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
125;"AAPL";"2018-10-25T00:00:00-04:00";"2018-10-25";217.71;221.38;216.75;219.8;29855700;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
126;"AAPL";"2018-10-26T00:00:00-04:00";"2018-10-26";215.9;220.19;212.67;216.3;47258300;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
127;"AAPL";"2018-10-29T00:00:00-04:00";"2018-10-29";219.19;219.69;206.09;212.24;45935500;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
128;"AAPL";"2018-10-30T00:00:00-04:00";"2018-10-30";211.15;215.18;209.27;213.3;36659900;"2018-10-31 14:34:38";"2018-10-31 14:34:38"
