"id";"symbol";"name";"dayCode";"serverTimestamp";"mode";"lastPrice";"tradeTimestamp";"netChange";"percentChange";"unitCode";"open";"high";"low";"close";"numTrades";"dollarVolume";"flag";"volume";"previousVolume";"fiftyTwoWkHigh";"fiftyTwoWkHighDate";"fiftyTwoWkLow";"fiftyTwoWkLowDate";"createdAt";"updatedAt"
387;"HAS";"Hasbro Inc";"U";"2018-10-31T09:35:02-05:00";"i";91.02;"2018-10-31T10:18:39-05:00";-0.82;-0.89;"2";91.72;91.77;90.85;0.0;0;0.0;"";7827;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
388;"NRG";"NRG Energy";"U";"2018-10-31T09:35:03-05:00";"i";36.61;"2018-10-31T10:20:00-05:00";0.88;2.46;"2";35.97;36.61;35.97;0.0;0;0.0;"";34711;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
389;"KSU";"Kansas City Southern";"U";"2018-10-31T09:34:34-05:00";"i";102.57;"2018-10-31T10:18:43-05:00";1.27;1.25;"2";102.13;102.57;101.43;0.0;0;0.0;"";14877;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
390;"WRK";"Westrock Company";"U";"2018-10-31T09:35:03-05:00";"i";43.42;"2018-10-31T10:20:03-05:00";0.58;1.35;"2";43.52;43.81;43.32;0.0;0;0.0;"";28149;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
391;"AKAM";"Akamai Technologies";"U";"2018-10-31T09:35:03-05:00";"i";73.19;"2018-10-31T10:20:00-05:00";0.64;0.88;"2";73.73;73.85;72.7;0.0;0;0.0;"";36185;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
392;"HOLX";"Hologic Inc";"U";"2018-10-31T09:35:00-05:00";"i";39.0;"2018-10-31T10:19:09-05:00";0.35;0.91;"2";38.9;39.18;38.71;0.0;0;0.0;"";26641;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
393;"VIAB";"Viacom Inc Cl B";"U";"2018-10-31T09:34:58-05:00";"i";32.74;"2018-10-31T10:19:57-05:00";1.09;3.44;"2";31.73;32.74;31.73;0.0;0;0.0;"";61382;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
394;"ALB";"Albemarle Corp";"U";"2018-10-31T09:34:57-05:00";"i";98.99;"2018-10-31T10:19:17-05:00";1.87;1.93;"2";98.14;99.54;98.03;0.0;0;0.0;"";8272;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
395;"MOS";"Mosaic Company";"U";"2018-10-31T09:35:01-05:00";"i";31.34;"2018-10-31T10:19:55-05:00";0.9;2.96;"2";30.98;31.57;30.97;0.0;0;0.0;"";60968;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
396;"UDR";"United Dominion Realty Trust";"U";"2018-10-31T09:34:55-05:00";"i";39.25;"2018-10-31T10:19:43-05:00";-1.09;-2.7;"2";40.1;40.11;39.17;0.0;0;0.0;"";118168;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
397;"FFIV";"F5 Networks Inc";"U";"2018-10-31T09:35:03-05:00";"i";176.79;"2018-10-31T10:19:33-05:00";5.35;3.12;"2";173.96;176.79;173.2;0.0;0;0.0;"";4731;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
398;"COG";"Cabot Oil & Gas Corp";"U";"2018-10-31T09:35:03-05:00";"i";24.33;"2018-10-31T10:19:58-05:00";0.06;0.25;"2";24.43;24.6;24.24;0.0;0;0.0;"";113184;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
399;"CF";"Cf Industries Holdings";"U";"2018-10-31T09:35:01-05:00";"i";48.49;"2018-10-31T10:19:50-05:00";2.24;4.84;"2";47.89;48.99;47.6;0.0;0;0.0;"";47850;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
400;"TAP";"Molson Coors Brewing Company";"U";"2018-10-31T09:34:59-05:00";"i";61.86;"2018-10-31T10:19:59-05:00";3.65;6.27;"2";63.33;64.83;61.42;0.0;0;0.0;"";71661;0;0.0;"";0.0;"";"2018-10-31 14:35:04";"2018-10-31 14:35:04"
401;"VAR";"Varian Medical Systems";"U";"2018-10-31T09:35:04-05:00";"i";121.42;"2018-10-31T10:19:41-05:00";9.21;8.21;"2";118.22;122.39;118.01;0.0;0;0.0;"";59203;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
402;"STX";"Seagate Tech Ord Shs";"U";"2018-10-31T09:35:05-05:00";"i";39.7;"2018-10-31T10:20:00-05:00";0.85;2.19;"2";39.18;39.85;39.18;0.0;0;0.0;"";60589;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
403;"UHS";"Universal Health Services";"U";"2018-10-31T09:34:50-05:00";"i";121.42;"2018-10-31T10:18:53-05:00";0.58;0.48;"2";122.01;122.58;121.13;0.0;0;0.0;"";8008;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
404;"FMC";"FMC Corp";"U";"2018-10-31T09:35:04-05:00";"i";78.64;"2018-10-31T10:18:37-05:00";1.35;1.75;"2";78.16;78.93;78.05;0.0;0;0.0;"";15488;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
405;"HFC";"Hollyfrontier Corp";"U";"2018-10-31T09:35:03-05:00";"i";66.92;"2018-10-31T10:19:20-05:00";3.66;5.79;"2";66.5;68.48;66.0;0.0;0;0.0;"";26676;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
406;"DISCK";"Discovery Comm Inc";"U";"2018-10-31T09:35:04-05:00";"i";28.79;"2018-10-31T10:19:28-05:00";0.42;1.48;"2";28.7;28.82;28.37;0.0;0;0.0;"";51740;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
407;"LNT";"Alliant Energy Corp";"U";"2018-10-31T09:35:01-05:00";"i";42.71;"2018-10-31T10:19:43-05:00";-0.8;-1.84;"2";43.18;43.18;42.56;0.0;0;0.0;"";35148;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
408;"M";"Macy's Inc";"U";"2018-10-31T09:35:04-05:00";"i";35.52;"2018-10-31T10:20:04-05:00";-0.2;-0.56;"2";35.73;35.86;35.08;0.0;0;0.0;"";107390;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
409;"WYNN";"Wynn Resorts Ltd";"U";"2018-10-31T09:35:04-05:00";"i";99.26;"2018-10-31T10:19:24-05:00";1.66;1.7;"2";100.01;102.36;98.97;0.0;0;0.0;"";34291;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
410;"DRE";"Duke Realty Corp";"U";"2018-10-31T09:35:00-05:00";"i";27.44;"2018-10-31T10:19:34-05:00";-0.54;-1.93;"2";27.87;27.89;27.3;0.0;0;0.0;"";44690;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
411;"JNPR";"Juniper Networks";"U";"2018-10-31T09:35:05-05:00";"i";29.38;"2018-10-31T10:19:48-05:00";0.6;2.08;"2";29.04;29.38;28.97;0.0;0;0.0;"";45478;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
412;"MLM";"Martin Marietta Materials";"U";"2018-10-31T09:35:02-05:00";"i";173.03;"2018-10-31T10:19:37-05:00";6.82;4.1;"2";168.7;177.06;168.7;0.0;0;0.0;"";26125;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
413;"HII";"Huntington Ingalls Industries";"U";"2018-10-31T09:34:20-05:00";"i";220.21;"2018-10-31T10:14:21-05:00";6.05;2.82;"2";217.9;221.01;217.68;0.0;0;0.0;"";2572;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
414;"NDAQ";"Nasdaq Inc";"U";"2018-10-31T09:34:56-05:00";"i";86.91;"2018-10-31T10:17:57-05:00";1.08;1.26;"2";86.46;86.99;86.46;0.0;0;0.0;"";7616;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
415;"RJF";"Raymond James Financial";"U";"2018-10-31T09:34:31-05:00";"i";76.2;"2018-10-31T10:19:26-05:00";2.22;3.0;"2";75.55;76.44;73.41;0.0;0;0.0;"";33411;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
416;"AES";"The Aes Corp";"U";"2018-10-31T09:35:01-05:00";"i";14.61;"2018-10-31T10:20:01-05:00";-0.21;-1.42;"2";14.73;14.74;14.56;0.0;0;0.0;"";63941;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
417;"CPRT";"Copart Inc";"U";"2018-10-31T09:35:01-05:00";"i";49.03;"2018-10-31T10:20:00-05:00";0.53;1.09;"2";49.02;49.44;48.91;0.0;0;0.0;"";10998;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
418;"ADS";"Alliance Data Systems Corp";"U";"2018-10-31T09:35:01-05:00";"i";206.45;"2018-10-31T10:20:01-05:00";4.87;2.42;"2";205.22;206.45;203.86;0.0;0;0.0;"";2549;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
419;"ZION";"Zions Bancorporation";"U";"2018-10-31T09:35:00-05:00";"i";47.96;"2018-10-31T10:20:00-05:00";1.06;2.26;"2";47.26;48.07;47.26;0.0;0;0.0;"";105927;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
420;"NI";"NiSource Inc";"U";"2018-10-31T09:35:01-05:00";"i";25.35;"2018-10-31T10:20:01-05:00";-0.53;-2.05;"2";25.28;25.58;25.27;0.0;0;0.0;"";103883;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
421;"PNW";"Pinnacle West Capital Corp";"U";"2018-10-31T09:34:36-05:00";"i";81.67;"2018-10-31T10:19:29-05:00";-2.01;-2.4;"2";82.65;82.68;81.56;0.0;0;0.0;"";11959;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
422;"PKI";"Perkinelmer";"U";"2018-10-31T09:34:56-05:00";"i";87.46;"2018-10-31T10:18:00-05:00";1.78;2.08;"2";86.64;87.75;86.55;0.0;0;0.0;"";2733;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
423;"JBHT";"J B Hunt Transport";"U";"2018-10-31T09:34:11-05:00";"i";111.4;"2018-10-31T10:18:08-05:00";1.64;1.49;"2";110.43;111.61;110.13;0.0;0;0.0;"";14006;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
424;"PVH";"Phillips-Van Heusen Corp";"U";"2018-10-31T09:35:05-05:00";"i";122.57;"2018-10-31T10:20:05-05:00";4.51;3.82;"2";120.84;122.94;119.54;0.0;0;0.0;"";17235;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
425;"URI";"United Rentals";"U";"2018-10-31T09:35:04-05:00";"i";122.12;"2018-10-31T10:20:02-05:00";6.5;5.62;"2";119.25;126.29;118.76;0.0;0;0.0;"";100111;0;0.0;"";0.0;"";"2018-10-31 14:35:05";"2018-10-31 14:35:05"
426;"NCLH";"Norwegian Cruise Ord";"U";"2018-10-31T09:34:56-05:00";"i";43.97;"2018-10-31T10:19:47-05:00";1.57;3.7;"2";43.34;44.51;42.92;0.0;0;0.0;"";63816;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
427;"BEN";"Franklin Resources";"U";"2018-10-31T09:35:05-05:00";"i";31.0;"2018-10-31T10:19:44-05:00";0.02;0.06;"2";31.23;31.26;30.83;0.0;0;0.0;"";46568;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
428;"FRT";"Federal Realty Investment Trust";"U";"2018-10-31T09:34:36-05:00";"i";125.5;"2018-10-31T10:19:36-05:00";-1.41;-1.11;"2";126.47;126.61;125.26;0.0;0;0.0;"";4901;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
429;"IPG";"Interpublic Group of Companies";"U";"2018-10-31T09:35:01-05:00";"i";23.49;"2018-10-31T10:18:45-05:00";0.09;0.38;"2";23.59;23.61;23.34;0.0;0;0.0;"";46815;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
430;"PRGO";"Perrigo Company";"U";"2018-10-31T09:34:32-05:00";"i";69.87;"2018-10-31T10:19:24-05:00";0.08;0.11;"2";70.12;70.54;69.48;0.0;0;0.0;"";24677;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
431;"JEC";"Jacobs Engineering Group Inc";"U";"2018-10-31T09:34:56-05:00";"i";76.79;"2018-10-31T10:18:32-05:00";2.65;3.57;"2";75.12;76.88;75.12;0.0;0;0.0;"";20074;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
432;"NLSN";"Nielsen Holdings Plc";"U";"2018-10-31T09:35:06-05:00";"i";26.07;"2018-10-31T10:20:04-05:00";0.6;2.36;"2";25.72;26.11;25.67;0.0;0;0.0;"";87606;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
433;"MAS";"Masco Corp";"U";"2018-10-31T09:35:06-05:00";"i";29.72;"2018-10-31T10:20:06-05:00";0.22;0.75;"2";29.75;30.02;29.46;0.0;0;0.0;"";89512;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
434;"QRVO";"Qorvo Inc";"U";"2018-10-31T09:35:04-05:00";"i";71.97;"2018-10-31T10:19:41-05:00";1.02;1.44;"2";71.51;73.59;70.73;0.0;0;0.0;"";33702;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
435;"IVZ";"Invesco Plc";"U";"2018-10-31T09:35:05-05:00";"i";21.86;"2018-10-31T10:19:37-05:00";-0.06;-0.27;"2";22.19;22.21;21.77;0.0;0;0.0;"";94585;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
436;"EQT";"Eqt Corp";"U";"2018-10-31T09:35:06-05:00";"i";33.53;"2018-10-31T10:20:06-05:00";0.66;2.01;"2";33.37;33.72;33.18;0.0;0;0.0;"";39355;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
437;"TMK";"Torchmark Corp";"U";"2018-10-31T09:35:01-05:00";"i";86.01;"2018-10-31T10:18:58-05:00";1.23;1.45;"2";85.48;86.01;85.29;0.0;0;0.0;"";3382;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
438;"ARNC";"Arconic Inc";"U";"2018-10-31T09:35:01-05:00";"i";20.61;"2018-10-31T10:19:58-05:00";0.91;4.62;"2";21.41;21.42;20.32;0.0;0;0.0;"";122550;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
439;"IRM";"Iron Mountain Inc";"U";"2018-10-31T09:35:06-05:00";"i";30.92;"2018-10-31T10:19:51-05:00";-0.69;-2.18;"2";31.66;31.66;30.76;0.0;0;0.0;"";27155;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
440;"PKG";"Packaging Corporation of America";"U";"2018-10-31T09:34:56-05:00";"i";93.01;"2018-10-31T10:16:54-05:00";0.05;0.05;"2";94.28;94.83;93.01;0.0;0;0.0;"";11051;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
441;"SNA";"Snap-On Inc";"U";"2018-10-31T09:35:01-05:00";"i";152.58;"2018-10-31T10:17:25-05:00";1.85;1.23;"2";152.06;153.02;151.84;0.0;0;0.0;"";4866;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
442;"LKQ";"LKQ Corp";"U";"2018-10-31T09:35:03-05:00";"i";27.18;"2018-10-31T10:19:31-05:00";0.5;1.87;"2";26.93;27.3;26.85;0.0;0;0.0;"";66231;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
443;"KORS";"Michael Kors Holdings Ltd";"U";"2018-10-31T09:35:06-05:00";"i";56.49;"2018-10-31T10:20:05-05:00";1.84;3.37;"2";55.72;56.75;55.72;0.0;0;0.0;"";35298;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
444;"DVA";"Davita Healthcare Partners Inc";"U";"2018-10-31T09:34:54-05:00";"i";67.72;"2018-10-31T10:19:02-05:00";0.96;1.44;"2";66.79;67.92;66.79;0.0;0;0.0;"";6939;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
445;"RE";"Everest Re Group";"U";"2018-10-31T09:34:10-05:00";"i";217.53;"2018-10-31T10:17:39-05:00";-1.96;-0.89;"2";218.66;218.69;217.29;0.0;0;0.0;"";666;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
446;"SLG";"SL Green Realty Corp";"U";"2018-10-31T09:34:37-05:00";"i";92.55;"2018-10-31T10:19:36-05:00";0.23;0.25;"2";92.84;93.08;92.2;0.0;0;0.0;"";11790;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
447;"WU";"Western Union Company";"U";"2018-10-31T09:35:05-05:00";"i";18.12;"2018-10-31T10:19:00-05:00";0.25;1.4;"2";18.2;18.2;18.0;0.0;0;0.0;"";40220;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
448;"BWA";"Borgwarner Inc";"U";"2018-10-31T09:35:05-05:00";"i";39.46;"2018-10-31T10:20:05-05:00";0.56;1.44;"2";39.82;40.12;39.31;0.0;0;0.0;"";27342;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
449;"XRAY";"Dentsply Sirona Inc";"U";"2018-10-31T09:34:55-05:00";"i";34.45;"2018-10-31T10:19:21-05:00";-0.54;-1.54;"2";35.12;35.12;34.34;0.0;0;0.0;"";21576;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
450;"BF.B";"Brown Forman Inc Cl B";"U";"2018-10-31T09:35:06-05:00";"i";46.99;"2018-10-31T10:17:45-05:00";0.47;1.01;"2";46.76;47.31;46.76;0.0;0;0.0;"";6087;0;0.0;"";0.0;"";"2018-10-31 14:35:07";"2018-10-31 14:35:07"
451;"UNM";"Unumprovident Corp";"U";"2018-10-31T09:35:08-05:00";"i";36.81;"2018-10-31T10:19:54-05:00";0.56;1.54;"2";36.83;36.92;36.51;0.0;0;0.0;"";39498;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
452;"XEC";"Cimarex Energy Co";"U";"2018-10-31T09:35:04-05:00";"i";79.98;"2018-10-31T10:19:52-05:00";0.98;1.24;"2";80.23;80.92;79.72;0.0;0;0.0;"";13844;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
453;"ALLE";"Allegion Plc Ordinary Shares Wh";"U";"2018-10-31T09:35:02-05:00";"i";85.97;"2018-10-31T10:19:50-05:00";1.37;1.62;"2";85.58;86.33;85.58;0.0;0;0.0;"";3220;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
454;"AVY";"Avery Dennison Corp";"U";"2018-10-31T09:35:05-05:00";"i";91.56;"2018-10-31T10:17:23-05:00";0.97;1.07;"2";91.59;92.03;91.45;0.0;0;0.0;"";3737;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
455;"ALK";"Alaska Air Group";"U";"2018-10-31T09:35:08-05:00";"i";63.1;"2018-10-31T10:20:05-05:00";-0.14;-0.22;"2";64.0;64.19;63.04;0.0;0;0.0;"";17621;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
456;"FLIR";"Flir Systems Inc";"U";"2018-10-31T09:35:07-05:00";"i";45.6;"2018-10-31T10:19:20-05:00";-0.76;-1.64;"2";46.77;46.77;45.0;0.0;0;0.0;"";22076;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
457;"GRMN";"Garmin Ltd";"U";"2018-10-31T09:35:05-05:00";"i";65.29;"2018-10-31T10:19:47-05:00";2.24;3.55;"2";63.04;65.46;63.04;0.0;0;0.0;"";41099;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
458;"RHI";"Robert Half International Inc";"U";"2018-10-31T09:35:07-05:00";"i";60.71;"2018-10-31T10:20:00-05:00";1.09;1.83;"2";60.64;60.83;60.29;0.0;0;0.0;"";13300;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
459;"MHK";"Mohawk Industries";"U";"2018-10-31T09:35:06-05:00";"i";124.01;"2018-10-31T10:19:28-05:00";0.07;0.06;"2";126.01;128.41;123.38;0.0;0;0.0;"";22858;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
460;"RL";"Ralph Lauren Corp";"U";"2018-10-31T09:35:06-05:00";"i";132.88;"2018-10-31T10:19:28-05:00";1.79;1.37;"2";131.77;133.27;130.72;0.0;0;0.0;"";13449;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
461;"JWN";"Nordstrom";"U";"2018-10-31T09:35:06-05:00";"i";66.93;"2018-10-31T10:19:17-05:00";0.03;0.04;"2";66.95;67.55;66.31;0.0;0;0.0;"";18553;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
462;"CPB";"Campbell Soup Company";"U";"2018-10-31T09:35:07-05:00";"i";36.89;"2018-10-31T10:20:03-05:00";-1.35;-3.53;"2";37.96;37.96;36.82;0.0;0;0.0;"";42238;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
463;"LB";"L Brands Inc";"U";"2018-10-31T09:35:08-05:00";"i";32.04;"2018-10-31T10:20:07-05:00";-0.4;-1.23;"2";32.71;32.71;31.77;0.0;0;0.0;"";70746;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
464;"NWL";"Newell Rubbermaid Inc";"U";"2018-10-31T09:35:07-05:00";"i";15.67;"2018-10-31T10:18:41-05:00";-0.29;-1.82;"2";16.24;16.26;15.57;0.0;0;0.0;"";109109;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
465;"HP";"Helmerich & Payne";"U";"2018-10-31T09:34:58-05:00";"i";62.61;"2018-10-31T10:19:47-05:00";0.68;1.1;"2";62.55;62.87;62.21;0.0;0;0.0;"";5580;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
466;"WHR";"Whirlpool Corp";"U";"2018-10-31T09:35:00-05:00";"i";111.13;"2018-10-31T10:17:13-05:00";-0.14;-0.13;"2";112.84;112.84;110.65;0.0;0;0.0;"";16770;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
467;"AIV";"Apartment Investment and Management";"U";"2018-10-31T09:34:44-05:00";"i";43.08;"2018-10-31T10:19:36-05:00";-0.66;-1.51;"2";43.61;43.61;42.94;0.0;0;0.0;"";9046;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
468;"KIM";"Kimco Realty Corp";"U";"2018-10-31T09:35:06-05:00";"i";16.1;"2018-10-31T10:19:27-05:00";-0.21;-1.29;"2";16.31;16.33;16.01;0.0;0;0.0;"";81532;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
469;"AMG";"Affiliated Managers Group";"U";"2018-10-31T09:35:08-05:00";"i";116.1;"2018-10-31T10:17:41-05:00";0.93;0.81;"2";116.23;116.38;115.36;0.0;0;0.0;"";3592;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
470;"PNR";"Pentair Ltd";"U";"2018-10-31T09:34:50-05:00";"i";40.36;"2018-10-31T10:19:41-05:00";0.54;1.36;"2";40.33;40.49;40.17;0.0;0;0.0;"";7619;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
471;"DISH";"Dish Network Corp";"U";"2018-10-31T09:35:08-05:00";"i";30.03;"2018-10-31T10:20:06-05:00";0.58;1.97;"2";29.69;30.14;29.58;0.0;0;0.0;"";54069;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
472;"PHM";"Pultegroup";"U";"2018-10-31T09:35:07-05:00";"i";25.15;"2018-10-31T10:19:57-05:00";0.25;1.0;"2";25.13;25.36;24.87;0.0;0;0.0;"";215800;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
473;"NKTR";"Nektar Therapeutics";"U";"2018-10-31T09:35:07-05:00";"i";38.55;"2018-10-31T10:20:04-05:00";1.04;2.77;"2";37.59;38.55;37.54;0.0;0;0.0;"";11385;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
474;"AOS";"Smith [A.O.] Corp";"U";"2018-10-31T09:35:07-05:00";"i";46.13;"2018-10-31T10:20:07-05:00";0.41;0.9;"2";46.38;47.13;45.82;0.0;0;0.0;"";66012;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
475;"HOG";"Harley-Davidson Inc";"U";"2018-10-31T09:35:07-05:00";"i";38.26;"2018-10-31T10:19:31-05:00";0.5;1.32;"2";38.05;38.31;37.92;0.0;0;0.0;"";19648;0;0.0;"";0.0;"";"2018-10-31 14:35:08";"2018-10-31 14:35:08"
476;"FBHS";"Fortune Brands Home & Security";"U";"2018-10-31T09:35:09-05:00";"i";44.43;"2018-10-31T10:19:41-05:00";0.26;0.59;"2";44.72;44.88;44.25;0.0;0;0.0;"";34247;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
477;"FLR";"Fluor Corp";"U";"2018-10-31T09:35:00-05:00";"i";45.6;"2018-10-31T10:20:00-05:00";1.07;2.4;"2";45.22;45.73;45.05;0.0;0;0.0;"";11584;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
478;"JEF";"Jefferies Financial Group Inc";"U";"2018-10-31T09:35:08-05:00";"i";21.48;"2018-10-31T10:20:07-05:00";0.45;2.14;"2";21.22;21.48;21.12;0.0;0;0.0;"";24865;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
479;"XRX";"Xerox Corp";"U";"2018-10-31T09:35:09-05:00";"i";28.18;"2018-10-31T10:20:04-05:00";-0.03;-0.11;"2";28.31;28.33;27.96;0.0;0;0.0;"";64220;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
480;"HBI";"Hanesbrands Inc";"U";"2018-10-31T09:35:09-05:00";"i";17.72;"2018-10-31T10:20:04-05:00";0.13;0.74;"2";17.63;17.73;17.48;0.0;0;0.0;"";79555;0;0.0;"";0.0;"";"2018-10-31 14:35:10";"2018-10-31 14:35:10"
