"id";"symbol";"name";"dayCode";"serverTimestamp";"mode";"lastPrice";"tradeTimestamp";"netChange";"percentChange";"unitCode";"open";"high";"low";"close";"numTrades";"dollarVolume";"flag";"volume";"previousVolume";"fiftyTwoWkHigh";"fiftyTwoWkHighDate";"fiftyTwoWkLow";"fiftyTwoWkLowDate";"createdAt";"updatedAt"
188;"ADM";"Archer Daniels Midland Company";"T";"2018-10-30T13:50:10-05:00";"i";47.63;"2018-10-30T14:35:06-05:00";0.62;1.32;"2";47.34;47.97;47.02;0.0;0;0.0;"";392718;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
189;"TEL";"Te Connectivity Ltd";"T";"2018-10-30T13:50:10-05:00";"i";77.46;"2018-10-30T14:34:53-05:00";1.78;2.35;"2";75.24;78.23;75.24;0.0;0;0.0;"";358648;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
190;"CNC";"Centene Corp";"T";"2018-10-30T13:50:07-05:00";"i";126.11;"2018-10-30T14:34:11-05:00";1.22;0.98;"2";124.89;127.07;124.0;0.0;0;0.0;"";62367;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
191;"OKE";"Oneok Inc";"T";"2018-10-30T13:50:05-05:00";"i";62.89;"2018-10-30T14:34:54-05:00";-0.34;-0.54;"2";63.15;63.82;62.21;0.0;0;0.0;"";171510;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
192;"VFC";"V.F. Corp";"T";"2018-10-30T13:50:10-05:00";"i";81.68;"2018-10-30T14:35:10-05:00";0.6;0.74;"2";81.52;82.31;80.92;0.0;0;0.0;"";165566;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
193;"REGN";"Regeneron Pharmaceutical";"T";"2018-10-30T13:50:05-05:00";"i";339.72;"2018-10-30T14:34:54-05:00";3.54;1.05;"2";334.62;347.97;332.4;0.0;0;0.0;"";42449;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
194;"APH";"Amphenol Corp";"T";"2018-10-30T13:50:10-05:00";"i";87.58;"2018-10-30T14:34:49-05:00";2.12;2.48;"2";85.4;87.62;85.4;0.0;0;0.0;"";104121;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
195;"ALXN";"Alexion Pharm Inc";"T";"2018-10-30T13:50:05-05:00";"i";112.5;"2018-10-30T14:34:50-05:00";0.24;0.21;"2";110.98;113.47;109.97;0.0;0;0.0;"";68347;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
196;"GIS";"General Mills";"T";"2018-10-30T13:50:10-05:00";"i";45.37;"2018-10-30T14:35:03-05:00";1.23;2.79;"2";44.68;45.54;44.45;0.0;0;0.0;"";468216;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
197;"LUV";"Southwest Airlines Company";"T";"2018-10-30T13:50:10-05:00";"i";48.41;"2018-10-30T14:34:30-05:00";0.5;1.04;"2";47.77;48.41;47.46;0.0;0;0.0;"";509836;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
198;"EBAY";"Ebay Inc";"T";"2018-10-30T13:50:10-05:00";"i";27.03;"2018-10-30T14:35:09-05:00";0.21;0.78;"2";26.94;27.6;26.79;0.0;0;0.0;"";912569;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
199;"PXD";"Pioneer Natural Resources Co";"T";"2018-10-30T13:50:03-05:00";"i";144.02;"2018-10-30T14:34:54-05:00";0.94;0.66;"2";142.24;144.92;141.99;0.0;0;0.0;"";36990;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
200;"STT";"State Street Corp";"T";"2018-10-30T13:50:10-05:00";"i";67.25;"2018-10-30T14:35:10-05:00";0.84;1.26;"2";66.6;67.66;66.48;0.0;0;0.0;"";173383;0;0.0;"";0.0;"";"2018-10-30 18:50:11";"2018-10-30 18:50:11"
201;"COL";"Rockwell Collins";"T";"2018-10-30T13:50:11-05:00";"i";127.43;"2018-10-30T14:34:54-05:00";1.02;0.81;"2";126.69;127.79;126.1;0.0;0;0.0;"";70386;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
202;"PPL";"PPL Corp";"T";"2018-10-30T13:50:11-05:00";"i";30.61;"2018-10-30T14:35:07-05:00";0.07;0.23;"2";30.65;30.82;30.3;0.0;0;0.0;"";294140;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
203;"DXC";"Dxc Technology Company";"T";"2018-10-30T13:50:11-05:00";"i";70.36;"2018-10-30T14:35:11-05:00";0.82;1.18;"2";69.17;71.58;69.17;0.0;0;0.0;"";82127;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
204;"RHT";"Red Hat Inc";"T";"2018-10-30T13:50:10-05:00";"i";169.99;"2018-10-30T14:35:08-05:00";0.36;0.21;"2";169.09;170.64;167.5;0.0;0;0.0;"";422874;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
205;"HLT";"Hilton Inc";"T";"2018-10-30T13:50:11-05:00";"i";68.08;"2018-10-30T14:35:03-05:00";-0.52;-0.76;"2";68.58;69.55;67.89;0.0;0;0.0;"";132562;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
206;"DTE";"Dte Energy Company";"T";"2018-10-30T13:50:08-05:00";"i";113.69;"2018-10-30T14:34:17-05:00";0.06;0.05;"2";114.06;114.82;112.9;0.0;0;0.0;"";45085;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
207;"PAYX";"Paychex Inc";"T";"2018-10-30T13:50:10-05:00";"i";63.98;"2018-10-30T14:34:56-05:00";0.06;0.09;"2";63.92;64.59;63.7;0.0;0;0.0;"";208505;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
208;"MNST";"Monster Beverage Cp";"T";"2018-10-30T13:50:10-05:00";"i";52.53;"2018-10-30T14:35:08-05:00";1.21;2.36;"2";51.88;52.91;51.64;0.0;0;0.0;"";279502;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
209;"ROK";"Rockwell Automation Inc";"T";"2018-10-30T13:50:06-05:00";"i";162.71;"2018-10-30T14:34:58-05:00";3.99;2.51;"2";159.28;163.68;158.39;0.0;0;0.0;"";58989;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
210;"VTR";"Ventas Inc";"T";"2018-10-30T13:50:11-05:00";"i";58.68;"2018-10-30T14:35:07-05:00";1.42;2.48;"2";57.12;58.93;57.12;0.0;0;0.0;"";259901;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
211;"WY";"Weyerhaeuser Company";"T";"2018-10-30T13:50:11-05:00";"i";25.99;"2018-10-30T14:34:57-05:00";-0.44;-1.66;"2";26.71;26.75;25.75;0.0;0;0.0;"";447625;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
212;"A";"Agilent Technologies";"T";"2018-10-30T13:50:11-05:00";"i";62.69;"2018-10-30T14:35:10-05:00";0.61;0.98;"2";62.14;63.44;61.88;0.0;0;0.0;"";153543;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
213;"XLNX";"Xilinx Inc";"T";"2018-10-30T13:50:11-05:00";"i";80.06;"2018-10-30T14:34:54-05:00";1.71;2.18;"2";79.01;80.51;78.77;0.0;0;0.0;"";157553;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
214;"ES";"Eversource Energy";"T";"2018-10-30T13:49:59-05:00";"i";63.89;"2018-10-30T14:34:18-05:00";-0.04;-0.06;"2";64.22;64.31;63.17;0.0;0;0.0;"";49534;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
215;"NTRS";"Northern Trust Corp";"T";"2018-10-30T13:50:10-05:00";"i";91.45;"2018-10-30T14:34:53-05:00";1.52;1.69;"2";90.12;91.78;89.81;0.0;0;0.0;"";60667;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
216;"AZO";"Autozone";"T";"2018-10-30T13:50:10-05:00";"i";744.73;"2018-10-30T14:34:54-05:00";-2.32;-0.31;"2";747.4;755.35;741.7;0.0;0;0.0;"";21538;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
217;"DLTR";"Dollar Tree Inc";"T";"2018-10-30T13:50:11-05:00";"i";84.24;"2018-10-30T14:34:55-05:00";0.45;0.54;"2";84.1;85.05;83.74;0.0;0;0.0;"";86753;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
218;"APTV";"Aptiv Plc";"T";"2018-10-30T13:50:10-05:00";"i";73.44;"2018-10-30T14:35:07-05:00";-2.78;-3.65;"2";76.72;76.89;72.95;0.0;0;0.0;"";348326;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
219;"UAL";"United Continental Holdings";"T";"2018-10-30T13:50:11-05:00";"i";85.0;"2018-10-30T14:34:57-05:00";0.01;0.01;"2";84.56;86.25;84.41;0.0;0;0.0;"";366323;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
220;"PCAR";"Paccar Inc";"T";"2018-10-30T13:50:11-05:00";"i";56.25;"2018-10-30T14:34:24-05:00";0.44;0.79;"2";56.61;57.44;55.62;0.0;0;0.0;"";222173;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
221;"CMI";"Cummins Inc";"T";"2018-10-30T13:50:11-05:00";"i";132.45;"2018-10-30T14:34:59-05:00";1.07;0.81;"2";129.5;134.89;124.85;0.0;0;0.0;"";175064;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
222;"IQV";"Iqvia Holdings Inc";"T";"2018-10-30T13:50:08-05:00";"i";119.13;"2018-10-30T14:34:23-05:00";-1.68;-1.39;"2";120.9;122.35;118.68;0.0;0;0.0;"";38181;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
223;"MSI";"Motorola Solutions";"T";"2018-10-30T13:50:05-05:00";"i";117.99;"2018-10-30T14:35:00-05:00";0.93;0.79;"2";117.08;118.69;116.14;0.0;0;0.0;"";48903;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
224;"PH";"Parker-Hannifin Corp";"T";"2018-10-30T13:50:05-05:00";"i";147.61;"2018-10-30T14:32:29-05:00";2.39;1.65;"2";144.56;147.86;144.56;0.0;0;0.0;"";83566;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
225;"SYF";"Synchrony Financial";"T";"2018-10-30T13:50:11-05:00";"i";28.37;"2018-10-30T14:34:57-05:00";0.36;1.29;"2";28.16;28.48;28.09;0.0;0;0.0;"";332432;0;0.0;"";0.0;"";"2018-10-30 18:50:12";"2018-10-30 18:50:12"
226;"PPG";"PPG Industries";"T";"2018-10-30T13:50:10-05:00";"i";103.87;"2018-10-30T14:34:56-05:00";0.98;0.95;"2";102.94;104.45;102.18;0.0;0;0.0;"";83884;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
227;"GLW";"Corning Inc";"T";"2018-10-30T13:50:11-05:00";"i";31.0;"2018-10-30T14:35:05-05:00";0.41;1.34;"2";30.63;31.21;30.45;0.0;0;0.0;"";487666;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
228;"XEL";"XCEL Energy Inc";"T";"2018-10-30T13:50:13-05:00";"i";49.66;"2018-10-30T14:34:57-05:00";0.25;0.51;"2";49.49;49.97;48.99;0.0;0;0.0;"";442555;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
229;"WELL";"Welltower Inc";"T";"2018-10-30T13:50:09-05:00";"i";68.89;"2018-10-30T14:35:06-05:00";2.91;4.41;"2";66.38;69.32;66.38;0.0;0;0.0;"";253799;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
230;"AVB";"Avalonbay Communities";"T";"2018-10-30T13:50:05-05:00";"i";178.89;"2018-10-30T14:34:49-05:00";0.75;0.42;"2";178.14;182.59;178.14;0.0;0;0.0;"";39805;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
231;"MCK";"Mckesson Corp";"T";"2018-10-30T13:50:09-05:00";"i";122.97;"2018-10-30T14:34:56-05:00";2.2;1.82;"2";120.79;122.98;120.69;0.0;0;0.0;"";49316;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
232;"PCG";"Pacific Gas & Electric Co";"T";"2018-10-30T13:50:12-05:00";"i";46.7;"2018-10-30T14:34:56-05:00";-0.08;-0.17;"2";46.98;47.3;46.28;0.0;0;0.0;"";284971;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
233;"EQR";"Equity Residential";"T";"2018-10-30T13:50:10-05:00";"i";65.86;"2018-10-30T14:34:57-05:00";-0.36;-0.54;"2";66.32;66.93;65.62;0.0;0;0.0;"";112118;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
234;"ED";"Consolidated Edison Company of New York";"T";"2018-10-30T13:50:08-05:00";"i";77.23;"2018-10-30T14:35:06-05:00";-0.11;-0.14;"2";77.5;78.14;76.5;0.0;0;0.0;"";122207;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
235;"MCO";"Moody's Corp";"T";"2018-10-30T13:50:05-05:00";"i";140.69;"2018-10-30T14:34:51-05:00";-0.57;-0.4;"2";141.8;142.37;139.21;0.0;0;0.0;"";69698;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
236;"TWTR";"Twitter Inc";"T";"2018-10-30T13:50:13-05:00";"i";33.53;"2018-10-30T14:35:11-05:00";1.14;3.52;"2";32.07;34.55;31.38;0.0;0;0.0;"";2663985;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
237;"ZBH";"Zimmer Biomet Holdings";"T";"2018-10-30T13:50:03-05:00";"i";113.36;"2018-10-30T14:35:00-05:00";-1.93;-1.67;"2";115.63;116.92;112.43;0.0;0;0.0;"";72855;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
238;"IR";"Ingersoll-Rand Plc [Ireland]";"T";"2018-10-30T13:50:13-05:00";"i";94.59;"2018-10-30T14:34:56-05:00";1.26;1.35;"2";93.36;95.37;93.22;0.0;0;0.0;"";83477;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
239;"DFS";"Discover Financial Services";"T";"2018-10-30T13:50:12-05:00";"i";68.19;"2018-10-30T14:34:53-05:00";0.27;0.4;"2";68.38;69.21;67.8;0.0;0;0.0;"";138303;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
240;"MTB";"M&T Bank Corp";"T";"2018-10-30T13:50:13-05:00";"i";162.4;"2018-10-30T14:34:56-05:00";0.85;0.53;"2";161.54;163.12;160.39;0.0;0;0.0;"";45347;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
241;"TROW";"T Rowe Price Group";"T";"2018-10-30T13:50:11-05:00";"i";94.97;"2018-10-30T14:35:00-05:00";1.2;1.28;"2";94.91;95.98;93.9;0.0;0;0.0;"";113847;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
242;"KR";"Kroger Company";"T";"2018-10-30T13:50:13-05:00";"i";29.93;"2018-10-30T14:35:10-05:00";1.7;6.02;"2";28.25;30.07;28.25;0.0;0;0.0;"";927824;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
243;"FTV";"Fortive Corp";"T";"2018-10-30T13:50:13-05:00";"i";71.39;"2018-10-30T14:35:03-05:00";-0.81;-1.12;"2";72.0;72.6;70.81;0.0;0;0.0;"";322577;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
244;"EIX";"Edison International";"T";"2018-10-30T13:50:12-05:00";"i";69.26;"2018-10-30T14:34:57-05:00";0.15;0.22;"2";69.65;69.91;68.42;0.0;0;0.0;"";61278;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
245;"CCL";"Carnival Corp";"T";"2018-10-30T13:50:13-05:00";"i";53.67;"2018-10-30T14:35:05-05:00";-0.4;-0.74;"2";54.12;54.46;53.57;0.0;0;0.0;"";339366;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
246;"LRCX";"Lam Research Corp";"T";"2018-10-30T13:50:13-05:00";"i";137.35;"2018-10-30T14:34:11-05:00";1.57;1.16;"2";135.24;141.0;134.87;0.0;0;0.0;"";134252;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
247;"FOX";"21st Centry Fox Class B";"T";"2018-10-30T13:50:12-05:00";"i";45.03;"2018-10-30T14:35:12-05:00";-0.18;-0.4;"2";45.21;45.38;44.75;0.0;0;0.0;"";629047;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
248;"DLR";"Digital Realty Trust";"T";"2018-10-30T13:50:10-05:00";"i";103.67;"2018-10-30T14:34:55-05:00";-2.51;-2.36;"2";106.38;107.51;103.12;0.0;0;0.0;"";65880;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
249;"WEC";"Wisconsin Energy Corp";"T";"2018-10-30T13:50:12-05:00";"i";69.7;"2018-10-30T14:34:14-05:00";-0.08;-0.11;"2";70.06;70.36;69.05;0.0;0;0.0;"";206999;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
250;"HPE";"Hewlett Packard Enterprise Comp";"T";"2018-10-30T13:50:10-05:00";"i";14.78;"2018-10-30T14:35:02-05:00";0.21;1.44;"2";14.54;14.82;14.54;0.0;0;0.0;"";399249;0;0.0;"";0.0;"";"2018-10-30 18:50:13";"2018-10-30 18:50:13"
251;"HRS";"Harris Corp";"T";"2018-10-30T13:50:05-05:00";"i";149.29;"2018-10-30T14:33:37-05:00";2.6;1.77;"2";145.97;149.8;143.21;0.0;0;0.0;"";115454;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
252;"CLX";"Clorox Company";"T";"2018-10-30T13:50:13-05:00";"i";151.07;"2018-10-30T14:34:53-05:00";1.31;0.87;"2";149.04;151.22;149.04;0.0;0;0.0;"";57721;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
253;"VRSK";"Verisk Analytics Inc";"T";"2018-10-30T13:50:14-05:00";"i";115.83;"2018-10-30T14:35:05-05:00";1.34;1.17;"2";115.25;116.6;115.09;0.0;0;0.0;"";50576;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
254;"NTAP";"Netapp Inc";"T";"2018-10-30T13:50:13-05:00";"i";75.78;"2018-10-30T14:34:54-05:00";3.87;5.38;"2";71.69;76.02;71.69;0.0;0;0.0;"";169229;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
255;"IP";"International Paper Company";"T";"2018-10-30T13:50:13-05:00";"i";45.03;"2018-10-30T14:35:05-05:00";1.39;3.19;"2";43.75;45.09;43.65;0.0;0;0.0;"";341881;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
256;"WLTW";"Willis Towers Wts";"T";"2018-10-30T13:49:56-05:00";"i";139.44;"2018-10-30T14:34:54-05:00";-0.92;-0.66;"2";140.6;140.74;138.45;0.0;0;0.0;"";19151;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
257;"CBS";"CBS Corp";"T";"2018-10-30T13:50:08-05:00";"i";55.58;"2018-10-30T14:35:00-05:00";1.45;2.68;"2";54.2;56.02;54.18;0.0;0;0.0;"";120872;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
258;"CTL";"Centurylink";"T";"2018-10-30T13:50:13-05:00";"i";20.35;"2018-10-30T14:34:54-05:00";0.59;2.99;"2";19.84;20.43;19.71;0.0;0;0.0;"";493934;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
259;"CERN";"Cerner Corp";"T";"2018-10-30T13:50:13-05:00";"i";57.34;"2018-10-30T14:35:13-05:00";-1.06;-1.82;"2";58.69;59.27;57.04;0.0;0;0.0;"";184359;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
260;"INFO";"IHS Markit Ltd";"T";"2018-10-30T13:50:03-05:00";"i";50.8;"2018-10-30T14:34:53-05:00";0.38;0.75;"2";50.54;51.24;50.54;0.0;0;0.0;"";124539;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
261;"KEY";"Keycorp";"T";"2018-10-30T13:50:13-05:00";"i";17.65;"2018-10-30T14:34:56-05:00";0.16;0.91;"2";17.55;17.83;17.41;0.0;0;0.0;"";890376;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
262;"TSN";"Tyson Foods";"T";"2018-10-30T13:50:14-05:00";"i";61.65;"2018-10-30T14:35:00-05:00";0.09;0.15;"2";61.77;62.38;60.91;0.0;0;0.0;"";151688;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
263;"RF";"Regions Financial Corp";"T";"2018-10-30T13:50:13-05:00";"i";16.37;"2018-10-30T14:34:57-05:00";-0.06;-0.37;"2";16.51;16.59;16.11;0.0;0;0.0;"";1273085;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
264;"FE";"Firstenergy Corp";"T";"2018-10-30T13:50:15-05:00";"i";37.33;"2018-10-30T14:35:02-05:00";0.07;0.19;"2";37.31;37.83;36.93;0.0;0;0.0;"";282060;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
265;"GPN";"Global Payments Inc";"T";"2018-10-30T13:50:00-05:00";"i";109.0;"2018-10-30T14:34:53-05:00";0.16;0.15;"2";112.0;112.0;107.65;0.0;0;0.0;"";98602;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
266;"NUE";"Nucor Corp";"T";"2018-10-30T13:50:15-05:00";"i";57.68;"2018-10-30T14:35:05-05:00";0.83;1.46;"2";56.85;58.12;56.85;0.0;0;0.0;"";109404;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
267;"BXP";"Boston Properties";"T";"2018-10-30T13:50:14-05:00";"i";116.79;"2018-10-30T14:34:51-05:00";-0.22;-0.19;"2";116.69;118.69;116.28;0.0;0;0.0;"";27082;0;0.0;"";0.0;"";"2018-10-30 18:50:15";"2018-10-30 18:50:15"
268;"IDXX";"Idexx Laboratories";"T";"2018-10-30T13:50:15-05:00";"i";208.58;"2018-10-30T14:35:14-05:00";4.67;2.29;"2";205.48;210.27;204.45;0.0;0;0.0;"";34017;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
269;"AMP";"Ameriprise Financial Services";"T";"2018-10-30T13:50:07-05:00";"i";124.75;"2018-10-30T14:34:06-05:00";1.66;1.35;"2";123.0;126.15;123.0;0.0;0;0.0;"";44459;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
270;"K";"Kellogg Company";"T";"2018-10-30T13:50:14-05:00";"i";71.71;"2018-10-30T14:35:10-05:00";1.42;2.02;"2";70.93;71.96;70.64;0.0;0;0.0;"";97628;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
271;"RCL";"Royal Caribbean Cruises Ltd";"T";"2018-10-30T13:50:13-05:00";"i";100.14;"2018-10-30T14:34:56-05:00";0.62;0.62;"2";98.97;101.89;98.49;0.0;0;0.0;"";183526;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
272;"O";"Realty Income Corp";"T";"2018-10-30T13:50:14-05:00";"i";61.34;"2018-10-30T14:35:06-05:00";0.04;0.07;"2";61.21;61.98;60.99;0.0;0;0.0;"";350828;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
273;"SBAC";"SBA Communications";"T";"2018-10-30T13:50:00-05:00";"i";161.22;"2018-10-30T14:32:36-05:00";6.46;4.17;"2";155.83;162.51;154.77;0.0;0;0.0;"";33002;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
274;"FITB";"Fifth Third Bncp";"T";"2018-10-30T13:50:13-05:00";"i";26.64;"2018-10-30T14:34:54-05:00";0.01;0.04;"2";26.71;26.86;26.21;0.0;0;0.0;"";606248;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
275;"CFG";"Citizens Financial Group Inc/Ri";"T";"2018-10-30T13:50:14-05:00";"i";36.09;"2018-10-30T14:35:00-05:00";-0.07;-0.19;"2";36.09;36.23;35.55;0.0;0;0.0;"";530926;0;0.0;"";0.0;"";"2018-10-30 18:50:16";"2018-10-30 18:50:16"
276;"SWK";"Stanley Black & Decker Inc";"T";"2018-10-30T13:50:16-05:00";"i";111.58;"2018-10-30T14:35:06-05:00";3.13;2.89;"2";108.97;112.53;108.58;0.0;0;0.0;"";65526;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
277;"ALGN";"Align Technology I";"T";"2018-10-30T13:50:13-05:00";"i";221.27;"2018-10-30T14:35:02-05:00";3.33;1.53;"2";216.94;225.29;215.68;0.0;0;0.0;"";77548;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
278;"FLT";"Fleetcor Technologies";"T";"2018-10-30T13:50:11-05:00";"i";183.5;"2018-10-30T14:34:53-05:00";0.27;0.15;"2";184.47;185.24;180.3;0.0;0;0.0;"";42466;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
279;"BBY";"Best Buy Co";"T";"2018-10-30T13:50:17-05:00";"i";70.01;"2018-10-30T14:35:02-05:00";2.03;2.99;"2";68.06;70.88;67.86;0.0;0;0.0;"";222490;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
280;"FCX";"Freeport-Mcmoran Inc";"T";"2018-10-30T13:50:17-05:00";"i";11.3;"2018-10-30T14:34:53-05:00";0.21;1.89;"2";10.99;11.48;10.96;0.0;0;0.0;"";772210;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
281;"CAG";"Conagra Brands Inc";"T";"2018-10-30T13:50:17-05:00";"i";36.21;"2018-10-30T14:34:53-05:00";0.25;0.7;"2";36.01;36.74;36.01;0.0;0;0.0;"";328198;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
282;"MKC";"Mccormick & Company Inc";"T";"2018-10-30T13:50:17-05:00";"i";143.58;"2018-10-30T14:34:54-05:00";3.15;2.24;"2";140.27;144.21;140.27;0.0;0;0.0;"";54108;0;0.0;"";0.0;"";"2018-10-30 18:50:17";"2018-10-30 18:50:17"
